time,speed,steering,x_angle,y_angle,z_angle,imu_yaw_rate
1746616115.3791182,1.742400050163269,0.2443999946117401,-0.0059,0.0298,0.8869,1.5421
1746616115.3791683,1.742400050163269,0.16019999980926514,-0.0059,0.0298,0.8869,1.5421
1746616115.379359,1.742400050163269,0.16019999980926514,-0.0108,0.0264,0.9012,0.8522
1746616115.4271011,1.437600016593933,0.16019999980926514,-0.0108,0.0264,0.9012,0.8522
1746616115.4271555,1.437600016593933,0.07580000162124634,-0.0108,0.0264,0.9012,0.8522
1746616115.4273324,1.437600016593933,0.07580000162124634,-0.0146,0.0226,0.9079,0.3291
1746616115.4750664,1.1700999736785889,0.07580000162124634,-0.0146,0.0226,0.9079,0.3291
1746616115.4751177,1.1700999736785889,0.0012000000569969416,-0.0146,0.0226,0.9079,0.3291
1746616115.4752932,1.1700999736785889,0.0012000000569969416,-0.0172,0.0197,0.9094,0.0018
1746616115.5270526,0.8702999949455261,0.0012000000569969416,-0.0172,0.0197,0.9094,0.0018
1746616115.5271835,0.8702999949455261,0.0,-0.0172,0.0197,0.9094,0.0018
1746616115.5275118,0.8702999949455261,0.0,-0.0191,0.0178,0.9093,-0.0043
1746616115.5750995,0.8702999949455261,0.0,-0.0191,0.0178,0.9093,-0.0043
1746616115.575236,0.6025999784469604,0.0,-0.0191,0.0178,0.9093,-0.0043
1746616115.5753245,0.6025999784469604,0.0,-0.0204,0.0166,0.9093,-0.0034
1746616115.6310854,0.32199999690055847,0.0,-0.0204,0.0166,0.9093,-0.0034
1746616115.6311376,0.32199999690055847,0.0,-0.0204,0.0166,0.9093,-0.0034
1746616115.631304,0.32199999690055847,0.0,-0.0216,0.0156,0.9093,-0.0027
1746616115.6830442,0.020400000736117363,0.0,-0.0216,0.0156,0.9093,-0.0027
1746616115.6830933,0.020400000736117363,0.0,-0.0216,0.0156,0.9093,-0.0027
1746616115.6832836,0.020400000736117363,0.0,-0.023,0.0148,0.9093,-0.0011
1746616115.7390656,0.2815000116825104,0.0,-0.023,0.0148,0.9093,-0.0011
1746616115.7391171,0.2815000116825104,0.0,-0.023,0.0148,0.9093,-0.0011
1746616115.7392907,0.2815000116825104,0.0,-0.019,0.0121,0.9094,-0.0002
1746616115.7871149,0.5659000277519226,0.0,-0.019,0.0121,0.9094,-0.0002
1746616115.7871687,0.5659000277519226,0.0,-0.019,0.0121,0.9094,-0.0002
1746616115.7873383,0.5659000277519226,0.0,-0.0152,0.0096,0.9095,-0.0002
1746616115.83909,0.8205000162124634,0.0,-0.0152,0.0096,0.9095,-0.0002
1746616115.8391423,0.8205000162124634,0.0,-0.0152,0.0096,0.9095,-0.0002
1746616115.8393176,0.8205000162124634,0.0,-0.0126,0.0079,0.9095,-0.0001
1746616115.8910735,0.8205000162124634,0.0,-0.0126,0.0079,0.9095,-0.0001
1746616115.8912034,1.0921000242233276,0.0,-0.0126,0.0079,0.9095,-0.0001
1746616115.8912926,1.0921000242233276,0.0,-0.0104,0.0064,0.9095,-0.0001
1746616115.943153,1.364799976348877,0.0,-0.0104,0.0064,0.9095,-0.0001
1746616115.943205,1.364799976348877,0.0,-0.0104,0.0064,0.9095,-0.0001
1746616115.9433696,1.364799976348877,0.0,-0.0086,0.0052,0.9096,-0.0001
1746616115.9950688,1.628499984741211,0.0,-0.0086,0.0052,0.9096,-0.0001
1746616115.9951246,1.628499984741211,0.0,-0.0086,0.0052,0.9096,-0.0001
1746616115.9952974,1.628499984741211,0.0,-0.0073,0.0043,0.9096,-0.0001
1746616116.0470412,1.8787000179290771,0.0,-0.0073,0.0043,0.9096,-0.0001
1746616116.047096,1.8787000179290771,0.0,-0.0073,0.0043,0.9096,-0.0001
1746616116.0472643,1.8787000179290771,0.0,-0.0063,0.0037,0.9096,-0.0001
1746616116.0950975,2.1159000396728516,0.0,-0.0063,0.0037,0.9096,-0.0001
1746616116.0951526,2.1159000396728516,0.0,-0.0063,0.0037,0.9096,-0.0001
1746616116.0953345,2.1159000396728516,0.0,-0.0056,0.0032,0.9096,-0.0001
1746616116.1431005,2.345099925994873,0.0,-0.0056,0.0032,0.9096,-0.0001
1746616116.1431558,2.345099925994873,0.0,-0.0056,0.0032,0.9096,-0.0001
1746616116.1433187,2.345099925994873,0.0,-0.005,0.0028,0.9096,0.0
1746616116.1951482,2.5806000232696533,0.0,-0.005,0.0028,0.9096,0.0
1746616116.195202,2.5806000232696533,0.0,-0.005,0.0028,0.9096,0.0
1746616116.1953807,2.5806000232696533,0.0,-0.0046,0.0025,0.9096,0.0
1746616116.2430842,2.8176000118255615,0.0,-0.0046,0.0025,0.9096,0.0
1746616116.2431366,2.8176000118255615,0.0,-0.0046,0.0025,0.9096,0.0
1746616116.2433033,2.8176000118255615,0.0,-0.0042,0.0022,0.9096,0.0
1746616116.2951143,3.0422000885009766,0.0,-0.0042,0.0022,0.9096,0.0
1746616116.2951648,3.0422000885009766,0.0,-0.0042,0.0022,0.9096,0.0
1746616116.2953334,3.0422000885009766,0.0,-0.004,0.002,0.9096,0.0
1746616116.3470876,3.2772998809814453,0.0,-0.004,0.002,0.9096,0.0
1746616116.3471367,3.2772998809814453,0.0,-0.004,0.002,0.9096,0.0
1746616116.3473115,3.2772998809814453,0.0,-0.0037,0.0019,0.9096,0.0
1746616116.4031792,3.5090999603271484,0.0,-0.0037,0.0019,0.9096,0.0
1746616116.403271,3.5090999603271484,0.0,-0.0037,0.0019,0.9096,0.0
1746616116.4035594,3.5090999603271484,0.0,-0.0035,0.0018,0.9096,0.0
1746616116.4512103,3.742000102996826,0.0,-0.0035,0.0018,0.9096,0.0
1746616116.4512994,3.742000102996826,0.0,-0.0035,0.0018,0.9096,0.0
1746616116.4515738,3.742000102996826,0.0,-0.0034,0.0017,0.9096,0.0
1746616116.5031326,3.962899923324585,0.0,-0.0034,0.0017,0.9096,0.0
1746616116.503217,3.962899923324585,0.0,-0.0034,0.0017,0.9096,0.0
1746616116.5034819,3.962899923324585,0.0,-0.0033,0.0016,0.9096,0.0
1746616116.5591562,4.184999942779541,0.0,-0.0033,0.0016,0.9096,0.0
1746616116.5592353,4.184999942779541,0.0,-0.0033,0.0016,0.9096,0.0
1746616116.559501,4.184999942779541,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.6111257,4.4207000732421875,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.6112118,4.4207000732421875,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.6114917,4.4207000732421875,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.6631553,4.6280999183654785,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.6632366,4.6280999183654785,0.0,-0.0032,0.0015,0.9096,0.0
1746616116.663508,4.6280999183654785,0.0,-0.0031,0.0015,0.9096,0.0
1746616116.7191463,4.853000164031982,0.0,-0.0031,0.0015,0.9096,0.0
1746616116.7192376,4.853000164031982,0.0,-0.0031,0.0015,0.9096,0.0
1746616116.7195094,4.853000164031982,0.0,-0.0031,0.0014,0.9096,0.0
1746616116.775164,5.0706000328063965,0.0,-0.0031,0.0014,0.9096,0.0
1746616116.7752488,5.0706000328063965,0.0,-0.0031,0.0014,0.9096,0.0
1746616116.7755234,5.0706000328063965,0.0,-0.003,0.0014,0.9096,0.0
1746616116.8271108,5.300600051879883,0.0,-0.003,0.0014,0.9096,0.0
1746616116.8271954,5.300600051879883,0.0,-0.003,0.0014,0.9096,0.0
1746616116.827463,5.300600051879883,0.0,-0.003,0.0014,0.9096,0.0
1746616116.8791242,5.492199897766113,0.0,-0.003,0.0014,0.9096,0.0
1746616116.8792083,5.492199897766113,0.0,-0.003,0.0014,0.9096,0.0
1746616116.879458,5.492199897766113,0.0,-0.003,0.0014,0.9096,0.0
1746616116.931154,5.700399875640869,0.0,-0.003,0.0014,0.9096,0.0
1746616116.9312358,5.700399875640869,0.0,-0.003,0.0014,0.9096,0.0
1746616116.9315047,5.700399875640869,0.0,-0.003,0.0014,0.9096,0.0
1746616116.9871185,5.901800155639648,0.0,-0.003,0.0014,0.9096,0.0
1746616116.9872084,5.901800155639648,0.0,-0.003,0.0014,0.9096,0.0
1746616116.987475,5.901800155639648,0.0,-0.003,0.0014,0.9096,0.0
1746616117.035172,6.09660005569458,0.0,-0.003,0.0014,0.9096,0.0
1746616117.0352592,6.09660005569458,0.0,-0.003,0.0014,0.9096,0.0
1746616117.0355406,6.09660005569458,0.0,-0.003,0.0014,0.9096,0.0
1746616117.091071,6.292200088500977,0.0,-0.003,0.0014,0.9096,0.0
1746616117.091155,6.292200088500977,0.0,-0.003,0.0014,0.9096,0.0
1746616117.0914378,6.292200088500977,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1430914,6.485099792480469,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1431727,6.485099792480469,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1434417,6.485099792480469,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1912012,6.668099880218506,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1912944,6.668099880218506,0.0,-0.003,0.0014,0.9096,0.0
1746616117.1916058,6.668099880218506,0.0,-0.003,0.0014,0.9096,0.0
1746616117.243107,6.848499774932861,0.0,-0.003,0.0014,0.9096,0.0
1746616117.2432046,6.848499774932861,0.0,-0.003,0.0014,0.9096,0.0
1746616117.2435038,6.848499774932861,0.0,-0.003,0.0014,0.9096,0.0
1746616117.295131,6.861700057983398,0.0,-0.003,0.0014,0.9096,0.0
1746616117.295224,6.861700057983398,0.0,-0.003,0.0014,0.9096,0.0
1746616117.2955215,6.861700057983398,0.0,-0.0037,0.0017,0.9096,0.0
1746616117.3472116,6.46619987487793,0.0,-0.0037,0.0017,0.9096,0.0
1746616117.3472974,6.46619987487793,0.0,-0.0037,0.0017,0.9096,0.0
1746616117.3475828,6.46619987487793,0.0,-0.0088,0.004,0.9096,0.0
1746616117.3991199,6.096099853515625,0.0,-0.0088,0.004,0.9096,0.0
1746616117.3992157,6.096099853515625,0.0,-0.0088,0.004,0.9096,0.0
1746616117.3995085,6.096099853515625,0.0,-0.0126,0.0057,0.9095,0.0
1746616117.447053,5.73829984664917,0.0,-0.0126,0.0057,0.9095,0.0
1746616117.4471357,5.73829984664917,0.0,-0.0126,0.0057,0.9095,0.0
1746616117.447402,5.73829984664917,0.0,-0.0155,0.0071,0.9095,0.0
1746616117.5031388,5.399199962615967,0.0,-0.0155,0.0071,0.9095,0.0
1746616117.5032256,5.399199962615967,-0.006099999882280827,-0.0155,0.0071,0.9095,0.0
1746616117.5034938,5.399199962615967,-0.006099999882280827,-0.0177,0.008,0.9094,-0.0541
1746616117.5551195,5.031099796295166,-0.006099999882280827,-0.0177,0.008,0.9094,-0.0541
1746616117.5552123,5.031099796295166,-0.09239999949932098,-0.0177,0.008,0.9094,-0.0541
1746616117.5554056,5.031099796295166,-0.09239999949932098,-0.0218,0.004,0.9018,-1.1279
1746616117.6070817,5.031099796295166,-0.17669999599456787,-0.0218,0.004,0.9018,-1.1279
1746616117.607212,4.656099796295166,-0.17669999599456787,-0.0218,0.004,0.9018,-1.1279
1746616117.6072996,4.656099796295166,-0.17669999599456787,-0.0262,-0.0003,0.8855,-1.4476
1746616117.663141,4.29580020904541,-0.17669999599456787,-0.0262,-0.0003,0.8855,-1.4476
1746616117.6632056,4.29580020904541,-0.25679999589920044,-0.0262,-0.0003,0.8855,-1.4476
1746616117.6633947,4.29580020904541,-0.25679999589920044,-0.0291,-0.0015,0.8692,-1.2038
1746616117.7114558,3.9075000286102295,-0.25679999589920044,-0.0291,-0.0015,0.8692,-1.2038
1746616117.7115047,3.9075000286102295,-0.34130001068115234,-0.0291,-0.0015,0.8692,-1.2038
1746616117.7116704,3.9075000286102295,-0.34130001068115234,-0.031,-0.0011,0.8538,-1.057
1746616117.7670546,0.01119999960064888,-0.34130001068115234,-0.031,-0.0011,0.8538,-1.057
1746616117.7671049,0.01119999960064888,-0.4205000102519989,-0.031,-0.0011,0.8538,-1.057
1746616117.7672753,0.01119999960064888,-0.4205000102519989,-0.0252,0.0026,0.7657,0.0029
1746616117.8191035,0.01119999960064888,-0.5054000020027161,-0.0252,0.0026,0.7657,0.0029
1746616117.8192327,0.0031999999191612005,-0.5054000020027161,-0.0252,0.0026,0.7657,0.0029
1746616117.8193302,0.0031999999191612005,-0.5054000020027161,-0.023,0.0046,0.7657,0.0037
1746616117.8751595,0.0026000000070780516,-0.5054000020027161,-0.023,0.0046,0.7657,0.0037
1746616117.8752375,0.0026000000070780516,-0.5235999822616577,-0.023,0.0046,0.7657,0.0037
1746616117.8754883,0.0026000000070780516,-0.5235999822616577,-0.0205,0.0058,0.7658,0.0028
1746616117.9239056,0.0026000000070780516,-0.5235999822616577,-0.0205,0.0058,0.7658,0.0028
1746616117.9240427,0.0020000000949949026,-0.5235999822616577,-0.0205,0.0058,0.7658,0.0028
1746616117.9241304,0.0020000000949949026,-0.5235999822616577,-0.0186,0.0067,0.7658,0.0021
1746616117.975093,0.001500000013038516,-0.5235999822616577,-0.0186,0.0067,0.7658,0.0021
1746616117.975162,0.001500000013038516,-0.5113999843597412,-0.0186,0.0067,0.7658,0.0021
1746616117.9753444,0.001500000013038516,-0.5113999843597412,-0.0171,0.0074,0.7659,0.0016
1746616118.02705,0.001500000013038516,-0.43369999527931213,-0.0171,0.0074,0.7659,0.0016
1746616118.0271738,0.0012000000569969416,-0.43369999527931213,-0.0171,0.0074,0.7659,0.0016
1746616118.0272598,0.0012000000569969416,-0.43369999527931213,-0.016,0.0079,0.7659,0.0013
1746616118.0790322,0.0012000000569969416,-0.3499000072479248,-0.016,0.0079,0.7659,0.0013
1746616118.2831912,0.1428000032901764,-0.028300000354647636,-0.0135,0.0092,0.7659,0.0005
1746616118.2832878,0.1428000032901764,-0.028300000354647636,-0.0124,0.0087,0.7659,-0.0124
1746616118.3350186,0.41339999437332153,-0.028300000354647636,-0.0124,0.0087,0.7659,-0.0124
1746616118.3350682,0.41339999437332153,0.0,-0.0124,0.0087,0.7659,-0.0124
1746616118.3352365,0.41339999437332153,0.0,-0.0102,0.0073,0.7659,0.0001
1746616118.3830447,0.41339999437332153,0.0,-0.0102,0.0073,0.7659,0.0001
1746616118.3831701,0.6751999855041504,0.0,-0.0102,0.0073,0.7659,0.0001
1746616118.3832576,0.6751999855041504,0.0,-0.0085,0.0061,0.7659,0.0001
1746616118.4391863,0.9384999871253967,0.0,-0.0085,0.0061,0.7659,0.0001
1746616118.4392793,0.9384999871253967,0.0,-0.0085,0.0061,0.7659,0.0001
1746616118.439563,0.9384999871253967,0.0,-0.0072,0.0052,0.7659,0.0
1746616118.4950678,1.2235000133514404,0.0,-0.0072,0.0052,0.7659,0.0
1746616118.4951525,1.2235000133514404,0.0,-0.0072,0.0052,0.7659,0.0
1746616118.4954233,1.2235000133514404,0.0,-0.0061,0.0045,0.7659,0.0
1746616118.5471096,1.4891999959945679,0.0,-0.0061,0.0045,0.7659,0.0
1746616118.5471935,1.4891999959945679,-0.014299999922513962,-0.0061,0.0045,0.7659,0.0
1746616118.5474744,1.4891999959945679,-0.014299999922513962,-0.0053,0.0039,0.7658,-0.0576
1746616118.595149,1.7473000288009644,-0.014299999922513962,-0.0053,0.0039,0.7658,-0.0576
1746616118.5952308,1.7473000288009644,-0.09730000048875809,-0.0053,0.0039,0.7658,-0.0576
1746616118.5954947,1.7473000288009644,-0.09730000048875809,-0.0057,0.0023,0.7611,-0.5081
1746616118.6471531,1.9804999828338623,-0.09730000048875809,-0.0057,0.0023,0.7611,-0.5081
1746616118.6472359,1.9804999828338623,-0.17710000276565552,-0.0057,0.0023,0.7611,-0.5081
1746616118.64752,1.9804999828338623,-0.17710000276565552,-0.0069,0.0003,0.7483,-1.0585
1746616118.699561,2.2016000747680664,-0.17710000276565552,-0.0069,0.0003,0.7483,-1.0585
1746616118.6996446,2.2016000747680664,-0.2554999887943268,-0.0069,0.0003,0.7483,-1.0585
1746616118.6999066,2.2016000747680664,-0.2554999887943268,-0.0093,-0.0023,0.7249,-1.7111
1746616118.7551472,2.4231998920440674,-0.2554999887943268,-0.0093,-0.0023,0.7249,-1.7111
1746616118.7552352,2.4231998920440674,-0.3407999873161316,-0.0093,-0.0023,0.7249,-1.7111
1746616118.7555194,2.4231998920440674,-0.3407999873161316,-0.0135,-0.0055,0.6838,-2.4702
1746616118.8039243,2.6338999271392822,-0.3407999873161316,-0.0135,-0.0055,0.6838,-2.4702
1746616118.8039758,2.6338999271392822,-0.42250001430511475,-0.0135,-0.0055,0.6838,-2.4702
1746616118.8042102,2.6338999271392822,-0.42250001430511475,-0.0184,-0.0079,0.6301,-2.9386
1746616118.8510194,2.6338999271392822,-0.49900001287460327,-0.0184,-0.0079,0.6301,-2.9386
1746616118.8511446,2.853600025177002,-0.49900001287460327,-0.0184,-0.0079,0.6301,-2.9386
1746616118.8512342,2.853600025177002,-0.49900001287460327,-0.0226,-0.0091,0.5727,-2.9705
1746616118.907132,2.5706000328063965,-0.49900001287460327,-0.0226,-0.0091,0.5727,-2.9705
1746616118.9071875,2.5706000328063965,-0.5235999822616577,-0.0226,-0.0091,0.5727,-2.9705
1746616118.9073749,2.5706000328063965,-0.5235999822616577,-0.0255,-0.0042,0.5212,-2.1081
1746616118.955,2.5706000328063965,-0.5235999822616577,-0.0255,-0.0042,0.5212,-2.1081
1746616118.9551246,2.204900026321411,-0.5235999822616577,-0.0255,-0.0042,0.5212,-2.1081
1746616118.9552119,2.204900026321411,-0.5235999822616577,-0.0269,0.0022,0.4773,-1.6939
1746616119.0112295,1.8639999628067017,-0.5235999822616577,-0.0269,0.0022,0.4773,-1.6939
1746616119.0113132,1.8639999628067017,-0.5235999822616577,-0.0269,0.0022,0.4773,-1.6939
1746616119.0115893,1.8639999628067017,-0.5235999822616577,-0.0269,0.0072,0.4417,-1.5264
1746616119.0632336,1.4783999919891357,-0.5235999822616577,-0.0269,0.0072,0.4417,-1.5264
1746616119.0633166,1.4783999919891357,-0.5235999822616577,-0.0269,0.0072,0.4417,-1.5264
1746616119.0635834,1.4783999919891357,-0.5235999822616577,-0.026,0.0121,0.403,-1.4823
1746616119.1192157,1.1325000524520874,-0.5235999822616577,-0.026,0.0121,0.403,-1.4823
1746616119.1192994,1.1325000524520874,-0.4526999890804291,-0.026,0.0121,0.403,-1.4823
1746616119.1195729,1.1325000524520874,-0.4526999890804291,-0.0253,0.0157,0.3648,-1.6617
1746616119.1711166,0.8476999998092651,-0.4526999890804291,-0.0253,0.0157,0.3648,-1.6617
1746616119.1711988,0.8476999998092651,-0.3643999993801117,-0.0253,0.0157,0.3648,-1.6617
1746616119.1714616,0.8476999998092651,-0.3643999993801117,-0.0209,0.019,0.3306,-0.9768
1746616119.2231271,0.5817999839782715,-0.3643999993801117,-0.0209,0.019,0.3306,-0.9768
1746616119.22321,0.5817999839782715,-0.2842000126838684,-0.0209,0.019,0.3306,-0.9768
1746616119.2234564,0.5817999839782715,-0.2842000126838684,-0.0172,0.0211,0.3129,-0.5135
1746616119.275192,0.7829999923706055,-0.2842000126838684,-0.0172,0.0211,0.3129,-0.5135
1746616119.2752872,0.7829999923706055,-0.20589999854564667,-0.0172,0.0211,0.3129,-0.5135
1746616119.2755456,0.7829999923706055,-0.20589999854564667,-0.0141,0.0187,0.3012,-0.5013
1746616119.3231506,1.0540000200271606,-0.20589999854564667,-0.0141,0.0187,0.3012,-0.5013
1746616119.3232238,1.0540000200271606,-0.1251000016927719,-0.0141,0.0187,0.3012,-0.5013
1746616119.323463,1.0540000200271606,-0.1251000016927719,-0.0112,0.0152,0.2897,-0.406
1746616119.3751416,1.3154000043869019,-0.1251000016927719,-0.0112,0.0152,0.2897,-0.406
1746616119.375226,1.3154000043869019,-0.04399999976158142,-0.0112,0.0152,0.2897,-0.406
1746616119.3755507,1.3154000043869019,-0.04399999976158142,-0.0087,0.0126,0.2824,-0.1804
1746616119.428345,1.5705000162124634,-0.04399999976158142,-0.0087,0.0126,0.2824,-0.1804
1746616119.4283957,1.5705000162124634,0.0,-0.0087,0.0126,0.2824,-0.1804
1746616119.4285634,1.5705000162124634,0.0,-0.0065,0.0107,0.2811,0.0005
1746616119.483038,1.5705000162124634,0.0,-0.0065,0.0107,0.2811,0.0005
1746616119.483176,1.8361999988555908,0.0,-0.0065,0.0107,0.2811,0.0005
1746616119.4832642,1.8361999988555908,0.0,-0.0052,0.0089,0.2811,0.0002
1746616119.536267,2.0980000495910645,0.0,-0.0052,0.0089,0.2811,0.0002
1746616119.5363188,2.0980000495910645,0.0,-0.0052,0.0089,0.2811,0.0002
1746616119.5365343,2.0980000495910645,0.0,-0.0042,0.0075,0.2811,0.0002
1746616119.5923376,2.3464999198913574,0.0,-0.0042,0.0075,0.2811,0.0002
1746616119.5924249,2.3464999198913574,0.0,-0.0042,0.0075,0.2811,0.0002
1746616119.5927126,2.3464999198913574,0.0,-0.0035,0.0065,0.2812,0.0001
1746616119.6440625,2.6226999759674072,0.0,-0.0035,0.0065,0.2812,0.0001
1746616119.6441443,2.6226999759674072,0.04569999873638153,-0.0035,0.0065,0.2812,0.0001
1746616119.64442,2.6226999759674072,0.04569999873638153,-0.002,0.0059,0.2835,0.3467
1746616119.6950593,2.8524999618530273,0.04569999873638153,-0.002,0.0059,0.2835,0.3467
1746616119.6951416,2.8524999618530273,0.12710000574588776,-0.002,0.0059,0.2835,0.3467
1746616119.6953971,2.8524999618530273,0.12710000574588776,0.0017,0.0065,0.3012,1.0799
1746616119.7471178,3.049499988555908,0.12710000574588776,0.0017,0.0065,0.3012,1.0799
1746616119.7472017,3.049499988555908,0.20509999990463257,0.0017,0.0065,0.3012,1.0799
1746616119.747461,3.049499988555908,0.20509999990463257,0.0066,0.0081,0.3349,1.7982
1746616119.7990763,3.2613000869750977,0.20509999990463257,0.0066,0.0081,0.3349,1.7982
1746616119.7991564,3.2613000869750977,0.2888999879360199,0.0066,0.0081,0.3349,1.7982
1746616119.7994056,3.2613000869750977,0.2888999879360199,0.0121,0.011,0.3875,2.3149
1746616119.8511517,3.475600004196167,0.2888999879360199,0.0121,0.011,0.3875,2.3149
1746616119.8512433,3.475600004196167,0.3675999939441681,0.0121,0.011,0.3875,2.3149
1746616119.8515122,3.475600004196167,0.3675999939441681,0.0161,0.0138,0.4413,2.337
1746616119.9471202,3.8550000190734863,0.3675999939441681,0.0161,0.0138,0.4413,2.337
1746616119.9472015,3.8550000190734863,0.48030000925064087,0.0161,0.0138,0.4413,2.337
1746616119.9474685,3.8550000190734863,0.48030000925064087,0.0202,0.0189,0.5342,2.1159
1746616120.0003164,4.060100078582764,0.48030000925064087,0.0202,0.0189,0.5342,2.1159
1746616120.0003703,4.060100078582764,0.3955000042915344,0.0202,0.0189,0.5342,2.1159
1746616120.0005608,4.060100078582764,0.3955000042915344,0.0214,0.0216,0.5802,1.9939
1746616120.0511286,4.259399890899658,0.3955000042915344,0.0214,0.0216,0.5802,1.9939
1746616120.051185,4.259399890899658,0.3140000104904175,0.0214,0.0216,0.5802,1.9939
1746616120.0513506,4.259399890899658,0.3140000104904175,0.0218,0.0237,0.6196,1.8635
1746616120.0990956,4.259399890899658,0.23970000445842743,0.0218,0.0237,0.6196,1.8635
1746616120.099252,4.450099945068359,0.23970000445842743,0.0218,0.0237,0.6196,1.8635
1746616120.099344,4.450099945068359,0.23970000445842743,0.0218,0.0252,0.6529,1.7401
1746616120.1510425,4.652500152587891,0.23970000445842743,0.0218,0.0252,0.6529,1.7401
1746616120.1510923,4.652500152587891,0.15940000116825104,0.0218,0.0252,0.6529,1.7401
1746616120.1513083,4.652500152587891,0.15940000116825104,0.022,0.0272,0.6862,1.8466
1746616120.2030776,4.652500152587891,0.07760000228881836,0.022,0.0272,0.6862,1.8466
1746616120.2032063,4.459700107574463,0.07760000228881836,0.022,0.0272,0.6862,1.8466
1746616120.2032995,4.459700107574463,0.07760000228881836,0.0181,0.0298,0.7159,1.0867
1746616120.251166,4.143199920654297,0.07760000228881836,0.0181,0.0298,0.7159,1.0867
1746616120.251234,4.143199920654297,0.0006000000284984708,0.0181,0.0298,0.7159,1.0867
1746616120.2514637,4.143199920654297,0.0006000000284984708,0.01,0.0282,0.7255,0.0462
1746616120.2990942,3.8322999477386475,0.0006000000284984708,0.01,0.0282,0.7255,0.0462
1746616120.2991438,3.8322999477386475,0.0,0.01,0.0282,0.7255,0.0462
1746616120.2993326,3.8322999477386475,0.0,0.0035,0.0263,0.7255,-0.0108
1746616120.3474183,0.18310000002384186,0.0,0.0035,0.0263,0.7255,-0.0108
1746616120.3474681,0.18310000002384186,0.0,0.0035,0.0263,0.7255,-0.0108
1746616120.3476362,0.18310000002384186,0.0,0.0016,0.006,0.7071,0.0018
1746616120.715119,0.10559999942779541,0.0,-0.0087,0.0139,0.707,-0.0011
1746616120.7152014,0.10559999942779541,0.0,-0.0087,0.0139,0.707,-0.0011
1746616120.7154405,0.10559999942779541,0.0,-0.0087,0.0129,0.707,-0.0003
1746616120.76716,0.38190001249313354,0.0,-0.0087,0.0129,0.707,-0.0003
1746616120.7672377,0.38190001249313354,0.0,-0.0087,0.0129,0.707,-0.0003
1746616120.7674935,0.38190001249313354,0.0,-0.0073,0.0105,0.707,-0.0002
1746616120.8192425,0.6545000076293945,0.0,-0.0073,0.0105,0.707,-0.0002
1746616120.819321,0.6545000076293945,0.0,-0.0073,0.0105,0.707,-0.0002
1746616120.8195746,0.6545000076293945,0.0,-0.0061,0.0087,0.707,-0.0001
1746616120.8711696,0.92330002784729,0.0,-0.0061,0.0087,0.707,-0.0001
1746616120.8712504,0.92330002784729,0.0,-0.0061,0.0087,0.707,-0.0001
1746616120.8715186,0.92330002784729,0.0,-0.0053,0.0072,0.707,-0.0001
1746616120.9192379,1.1780999898910522,0.0,-0.0053,0.0072,0.707,-0.0001
1746616120.919331,1.1780999898910522,0.0,-0.0053,0.0072,0.707,-0.0001
1746616120.9196253,1.1780999898910522,0.0,-0.0046,0.0062,0.707,-0.0001
1746616120.9711967,1.4394999742507935,0.0,-0.0046,0.0062,0.707,-0.0001
1746616120.9712775,1.4394999742507935,0.0,-0.0046,0.0062,0.707,-0.0001
1746616120.9715464,1.4394999742507935,0.0,-0.0041,0.0053,0.707,-0.0001
1746616121.0235362,1.6825000047683716,0.0,-0.0041,0.0053,0.707,-0.0001
1746616121.0236208,1.6825000047683716,0.0,-0.0041,0.0053,0.707,-0.0001
1746616121.0238917,1.6825000047683716,0.0,-0.0037,0.0047,0.707,-0.0001
1746616121.075124,1.951300024986267,0.0,-0.0037,0.0047,0.707,-0.0001
1746616121.075203,1.951300024986267,0.0,-0.0037,0.0047,0.707,-0.0001
1746616121.0754654,1.951300024986267,0.0,-0.0034,0.0041,0.707,0.0
1746616121.1230857,2.1874001026153564,0.0,-0.0034,0.0041,0.707,0.0
1746616121.123165,2.1874001026153564,0.0,-0.0034,0.0041,0.707,0.0
1746616121.1234324,2.1874001026153564,0.0,-0.0031,0.0037,0.707,0.0
1746616121.1751962,2.429800033569336,0.0,-0.0031,0.0037,0.707,0.0
1746616121.1752837,2.429800033569336,0.0,-0.0031,0.0037,0.707,0.0
1746616121.175583,2.429800033569336,0.0,-0.0029,0.0034,0.707,0.0
1746616121.22726,2.659600019454956,0.0,-0.0029,0.0034,0.707,0.0
1746616121.2273417,2.659600019454956,0.0,-0.0029,0.0034,0.707,0.0
1746616121.2276113,2.659600019454956,0.0,-0.0028,0.0032,0.707,0.0
1746616121.2791586,2.900099992752075,0.0,-0.0028,0.0032,0.707,0.0
1746616121.2792358,2.900099992752075,0.0,-0.0028,0.0032,0.707,0.0
1746616121.279486,2.900099992752075,0.0,-0.0027,0.003,0.707,0.0
1746616121.3283567,3.1280999183654785,0.0,-0.0027,0.003,0.707,0.0
